probe_set,gene_id
Mtr.37503.1.S1_at,Medtr7g090330.1
Mtr.37504.1.S1_at,Medtr3g092030.3
Mtr.37505.1.S1_at,Medtr2g044910.1
Mtr.37505.1.S1_at,Medtr2g044910.3
Mtr.37505.1.S1_at,Medtr2g044910.2
Mtr.37506.1.S1_at,Medtr2g091215.1
Mtr.37507.1.S1_at,Medtr6g053730.2
Mtr.37507.1.S1_at,Medtr6g053730.1
Mtr.37508.1.S1_at,Medtr5g091060.1
Mtr.37509.1.S1_at,Medtr4g134510.1
Mtr.37510.1.S1_s_at,Medtr2g010330.1
Mtr.37511.1.S1_at,Medtr7g106320.3
Mtr.37511.1.S1_at,Medtr7g106320.2
Mtr.37511.1.S1_at,Medtr7g106320.1
Mtr.37512.1.S1_at,Medtr8g020880.1
Mtr.37513.1.S1_at,Medtr8g020880.2
Mtr.37513.1.S1_at,Medtr8g020880.1
Mtr.37515.1.S1_at,Medtr4g113090.1
Mtr.37517.1.S1_at,Medtr3g089035.1
Mtr.37518.1.S1_at,Medtr1g030580.1
Mtr.37519.1.S1_at,Medtr1g069780.1
Mtr.37520.1.S1_at,Medtr6g406250.1
Mtr.37521.1.S1_at,Medtr2g094180.1
Mtr.37524.1.S1_at,Medtr8g021190.1
Mtr.37525.1.S1_at,Medtr8g087710.1
Mtr.37526.1.S1_at,Medtr1g041380.1
Mtr.37527.1.S1_at,Medtr4g075690.1
Mtr.37528.1.S1_at,Medtr5g009720.1
Mtr.37530.1.S1_s_at,Medtr8g012340.1
Mtr.37531.1.S1_at,Medtr6g015780.1
Mtr.37532.1.S1_at,Medtr5g099240.1
Mtr.37532.1.S1_at,Medtr5g099240.3
Mtr.37532.1.S1_at,Medtr5g099240.4
Mtr.37532.1.S1_at,Medtr5g099240.2
Mtr.37533.1.S1_at,Medtr7g066120.1
Mtr.37534.1.S1_at,Medtr1g069765.1
Mtr.37535.1.S1_at,Medtr1g061100.1
Mtr.37536.1.S1_at,Medtr2g436300.1
Mtr.37537.1.S1_s_at,Medtr8g079350.1
Mtr.37538.1.S1_at,Medtr5g019480.2
Mtr.37538.1.S1_at,Medtr5g019480.3
Mtr.37538.1.S1_at,Medtr5g019480.1
Mtr.37539.1.S1_s_at,Medtr4g094668.1
Mtr.37539.1.S1_s_at,Medtr4g094668.2
Mtr.37540.1.S1_at,Medtr1g100797.2
Mtr.37540.1.S1_at,Medtr1g100797.1
Mtr.37541.1.S1_at,Medtr0020s0130.4
Mtr.37541.1.S1_at,Medtr0020s0130.1
Mtr.37541.1.S1_at,Medtr0020s0130.2
Mtr.37542.1.S1_at,Medtr2g088770.1
Mtr.37543.1.S1_at,Medtr2g437390.1
Mtr.37544.1.S1_at,Medtr7g093500.1
Mtr.37545.1.S1_x_at,Medtr4g017920.1
Mtr.37546.1.S1_at,Medtr0386s0010.1
Mtr.37546.1.S1_x_at,Medtr0386s0010.1
Mtr.37547.1.S1_at,Medtr4g077070.1
Mtr.37548.1.S1_at,Medtr7g015340.1
Mtr.37548.1.S1_s_at,Medtr7g015340.1
Mtr.37550.1.S1_at,Medtr7g088740.1
Mtr.37551.1.S1_at,Medtr1g079510.1
Mtr.37552.1.S1_at,Medtr1g045510.1
Mtr.37554.1.S1_at,Medtr4g008160.1
Mtr.37555.1.S1_at,Medtr8g098695.1
Mtr.37555.1.S1_at,Medtr8g098695.2
Mtr.37556.1.S1_at,Medtr2g030200.1
Mtr.37557.1.S1_at,Medtr8g037315.1
Mtr.37558.1.S1_at,Medtr8g101980.1
Mtr.37559.1.S1_at,Medtr5g030710.1
Mtr.37559.1.S1_at,Medtr5g030710.2
Mtr.37561.1.S1_at,Medtr5g020050.2
Mtr.37561.1.S1_at,Medtr5g020050.1
Mtr.37561.1.S1_at,Medtr5g020050.3
Mtr.37562.1.S1_at,Medtr5g020050.1
Mtr.37562.1.S1_at,Medtr5g020050.3
Mtr.37562.1.S1_at,Medtr5g020050.2
Mtr.37563.1.S1_at,Medtr7g094710.1
Mtr.37564.1.S1_at,Medtr4g011690.1
Mtr.37565.1.S1_at,Medtr4g011720.1
Mtr.37565.1.S1_at,Medtr4g011720.2
Mtr.37567.1.S1_at,Medtr1g012960.1
Mtr.37568.1.S1_at,Medtr4g093580.2
Mtr.37568.1.S1_at,Medtr4g093580.1
Mtr.37568.1.S1_at,Medtr4g093580.3
Mtr.37569.1.S1_at,Medtr5g030420.5
Mtr.37569.1.S1_at,Medtr5g030420.4
Mtr.37569.1.S1_at,Medtr5g030420.6
Mtr.37569.1.S1_at,Medtr5g030420.1
Mtr.37569.1.S1_at,Medtr5g030420.3
Mtr.37569.1.S1_at,Medtr5g030420.2
Mtr.37571.1.S1_at,Medtr5g009070.1
Mtr.37571.1.S1_at,Medtr5g009070.2
Mtr.37572.1.S1_at,Medtr5g009070.2
Mtr.37572.1.S1_at,Medtr5g009070.1
Mtr.37572.1.S1_s_at,Medtr5g009070.2
Mtr.37572.1.S1_s_at,Medtr5g009070.1
Mtr.37573.1.S1_at,Medtr8g045880.2
Mtr.37573.1.S1_at,Medtr8g045880.3
Mtr.37573.1.S1_at,Medtr8g045880.1
Mtr.37574.1.S1_at,Medtr5g011850.1
Mtr.37575.1.S1_at,Medtr4g115420.1
Mtr.37579.1.S1_at,Medtr4g120220.1
Mtr.37580.1.S1_at,Medtr1g061160.1
Mtr.37581.1.S1_at,Medtr2g006350.1
Mtr.37582.1.S1_at,Medtr1g063210.1
Mtr.37583.1.S1_at,Medtr4g063410.1
Mtr.37583.1.S1_at,Medtr4g064005.1
Mtr.37584.1.S1_at,Medtr7g106050.1
Mtr.37584.1.S1_at,Medtr7g106080.1
Mtr.37585.1.S1_a_at,Medtr6g034930.1
Mtr.37586.1.S1_at,Medtr8g075320.1
Mtr.37587.1.S1_at,Medtr3g115370.1
Mtr.37588.1.S1_at,Medtr3g102730.1
Mtr.37588.1.S1_at,Medtr3g013890.1
Mtr.37589.1.S1_at,Medtr2g078680.1
Mtr.37590.1.S1_s_at,Medtr3g094060.1
Mtr.37590.1.S1_s_at,Medtr3g094040.1
Mtr.37593.1.S1_at,Medtr0062s0090.1
Mtr.37593.1.S1_at,Medtr0062s0040.1
Mtr.37593.1.S1_at,Medtr0062s0060.1
Mtr.37594.1.S1_at,Medtr0057s0100.1
Mtr.37595.1.S1_at,Medtr4g060780.1
Mtr.37595.1.S1_s_at,Medtr4g060780.1
Mtr.37596.1.S1_at,Medtr6g093240.1
Mtr.37596.1.S1_at,Medtr6g093240.3
Mtr.37596.1.S1_at,Medtr6g093240.2
Mtr.37596.1.S1_at,Medtr1g117000.1
Mtr.37597.1.S1_s_at,Medtr6g093240.1
Mtr.37597.1.S1_s_at,Medtr1g117000.1
Mtr.37597.1.S1_s_at,Medtr6g093240.3
Mtr.37597.1.S1_s_at,Medtr6g093240.2
Mtr.37598.1.S1_at,Medtr4g125940.2
Mtr.37598.1.S1_at,Medtr4g125940.1
Mtr.37599.1.S1_at,Medtr2g040000.1
Mtr.376.1.S1_at,Medtr4g127180.1
Mtr.37600.1.S1_s_at,Medtr2g040000.1
Mtr.37601.1.S1_at,Medtr3g010010.2
Mtr.37601.1.S1_at,Medtr3g010010.1
Mtr.37602.1.S1_at,Medtr4g075333.1
Mtr.37605.1.S1_at,Medtr3g058970.2
Mtr.37605.1.S1_at,Medtr3g058970.3
Mtr.37605.1.S1_at,Medtr3g058970.1
Mtr.37606.1.S1_at,Medtr3g070050.3
Mtr.37606.1.S1_at,Medtr3g070050.1
Mtr.37606.1.S1_at,Medtr3g070050.2
Mtr.37606.1.S1_at,Medtr3g070033.1
Mtr.37607.1.S1_at,Medtr7g055600.1
Mtr.37608.1.S1_at,Medtr8g070040.1
Mtr.37609.1.S1_s_at,Medtr8g070040.1
Mtr.37609.1.S1_s_at,Medtr8g070015.1
Mtr.37610.1.S1_at,Medtr5g098420.1
Mtr.37611.1.S1_s_at,Medtr8g088650.2
Mtr.37611.1.S1_s_at,Medtr8g088650.3
Mtr.37611.1.S1_s_at,Medtr8g088650.1
Mtr.37613.1.S1_at,Medtr6g071595.2
Mtr.37613.1.S1_at,Medtr6g071595.1
Mtr.37613.1.S1_at,Medtr6g071595.3
Mtr.37614.1.S1_at,Medtr3g058980.1
Mtr.37615.1.S1_at,Medtr3g113720.1
Mtr.37617.1.S1_at,Medtr2g078730.1
Mtr.37618.1.S1_at,Medtr3g117270.1
Mtr.37618.1.S1_at,Medtr3g117270.4
Mtr.37618.1.S1_at,Medtr3g117270.2
Mtr.37619.1.S1_at,Medtr7g451340.3
Mtr.37619.1.S1_at,Medtr7g451340.2
Mtr.37619.1.S1_at,Medtr7g451340.1
Mtr.37620.1.S1_at,Medtr4g094308.1
Mtr.37620.1.S1_at,Medtr7g100280.1
Mtr.37621.1.S1_at,Medtr7g019120.1
Mtr.37622.1.S1_at,Medtr1g090773.2
Mtr.37622.1.S1_at,Medtr1g090773.3
Mtr.37623.1.S1_at,Medtr7g110130.1
Mtr.37624.1.S1_s_at,Medtr7g110130.1
Mtr.37626.1.S1_at,Medtr5g016010.1
Mtr.37628.1.S1_at,Medtr2g047110.2
Mtr.37628.1.S1_at,Medtr2g047110.1
Mtr.37628.1.S1_at,Medtr2g047110.3
Mtr.37629.1.S1_at,Medtr4g090890.1
Mtr.37630.1.S1_at,Medtr5g007030.1
Mtr.37630.1.S1_at,Medtr5g007030.2
Mtr.37631.1.S1_at,Medtr5g007030.1
Mtr.37631.1.S1_at,Medtr5g007030.2
Mtr.37632.1.S1_at,Medtr4g067150.1
Mtr.37633.1.S1_at,Medtr1g021652.1
Mtr.37634.1.S1_at,Medtr2g027860.1
Mtr.37634.1.S1_at,Medtr2g027860.2
Mtr.37635.1.S1_at,Medtr6g464280.1
Mtr.37636.1.S1_at,Medtr0004s0650.1
Mtr.37637.1.S1_at,Medtr1g100647.1
Mtr.37638.1.S1_at,Medtr4g130680.1
Mtr.37639.1.S1_s_at,Medtr4g130680.1
Mtr.37641.1.S1_at,Medtr2g082090.2
Mtr.37641.1.S1_at,Medtr2g082090.1
Mtr.37642.1.S1_at,Medtr8g009980.1
Mtr.37645.1.S1_at,Medtr1g111390.1
Mtr.37646.1.S1_at,Medtr2g025640.1
Mtr.37646.1.S1_s_at,Medtr2g025640.1
Mtr.37647.1.S1_at,Medtr3g107050.1
Mtr.37647.1.S1_at,Medtr3g107050.2
Mtr.37648.1.S1_at,Medtr7g009710.1
Mtr.37649.1.S1_at,Medtr3g108790.1
Mtr.37650.1.S1_at,Medtr8g027805.1
Mtr.37651.1.S1_s_at,Medtr4g024620.1
Mtr.37652.1.S1_at,Medtr5g044530.1
Mtr.37654.1.S1_at,Medtr8g030550.2
Mtr.37654.1.S1_at,Medtr8g030550.1
Mtr.37655.1.S1_at,Medtr2g084815.4
Mtr.37655.1.S1_at,Medtr2g084815.3
Mtr.37655.1.S1_at,Medtr2g084815.2
Mtr.37656.1.S1_at,Medtr3g010770.1
Mtr.37657.1.S1_at,Medtr7g088825.1
Mtr.37658.1.S1_at,Medtr4g012940.1
Mtr.37659.1.S1_at,Medtr8g069450.1
Mtr.37659.1.S1_at,Medtr8g069450.3
Mtr.37659.1.S1_at,Medtr8g069450.4
Mtr.37659.1.S1_at,Medtr8g069450.2
Mtr.37660.1.S1_at,Medtr2g043230.1
Mtr.37661.1.S1_at,Medtr8g099745.1
Mtr.37662.1.S1_at,Medtr3g013460.2
Mtr.37662.1.S1_at,Medtr3g013460.1
Mtr.37663.1.S1_at,Medtr8g005040.1
Mtr.37664.1.S1_at,Medtr8g005040.1
Mtr.37665.1.S1_at,Medtr6g004810.1
Mtr.37666.1.S1_at,Medtr4g009690.2
Mtr.37666.1.S1_at,Medtr4g009690.1
Mtr.37667.1.S1_at,Medtr7g407040.1
Mtr.37668.1.S1_at,Medtr1g019810.1
Mtr.37668.1.S1_at,Medtr1g019810.2
Mtr.37669.1.S1_at,Medtr3g024460.1
Mtr.37671.1.S1_at,Medtr0425s0020.1
Mtr.37671.1.S1_at,Medtr0425s0020.2
Mtr.37671.1.S1_x_at,Medtr0425s0020.1
Mtr.37671.1.S1_x_at,Medtr0425s0020.2
Mtr.37672.1.S1_at,Medtr1g026860.1
Mtr.37673.1.S1_at,Medtr4g094520.1
Mtr.37676.1.S1_at,Medtr3g086520.3
Mtr.37676.1.S1_at,Medtr3g086520.1
Mtr.37676.1.S1_at,Medtr3g086520.2
Mtr.37677.1.S1_s_at,Medtr3g108910.1
Mtr.37678.1.S1_at,Medtr3g072680.1
Mtr.37679.1.S1_at,Medtr1g077540.1
Mtr.3768.1.S1_at,Medtr8g012400.2
Mtr.3768.1.S1_at,Medtr8g012400.1
Mtr.3768.1.S1_s_at,Medtr8g012400.2
Mtr.3768.1.S1_s_at,Medtr8g012400.1
Mtr.37680.1.S1_at,Medtr4g045980.1
Mtr.37681.1.S1_s_at,Medtr7g096120.1
Mtr.37682.1.S1_at,Medtr5g048060.2
Mtr.37682.1.S1_at,Medtr5g048060.1
Mtr.37683.1.S1_at,Medtr4g106750.3
Mtr.37683.1.S1_at,Medtr4g106750.1
Mtr.37683.1.S1_at,Medtr4g106750.2
Mtr.37685.1.S1_at,Medtr4g073590.2
Mtr.37686.1.S1_at,Medtr8g080660.1
Mtr.37687.1.S1_at,Medtr2g015720.1
Mtr.37688.1.S1_at,Medtr1g107215.1
Mtr.37689.1.S1_s_at,Medtr4g050590.1
Mtr.37690.1.S1_at,Medtr4g050590.1
Mtr.37691.1.S1_at,Medtr4g046110.1
Mtr.37692.1.S1_at,Medtr7g068320.1
Mtr.37693.1.S1_at,Medtr2g006070.3
Mtr.37693.1.S1_at,Medtr2g006070.2
Mtr.37693.1.S1_at,Medtr2g006070.1
Mtr.37694.1.S1_at,Medtr2g006070.1
Mtr.37695.1.S1_at,Medtr2g006070.3
Mtr.37696.1.S1_at,Medtr0092s0100.1
Mtr.37696.1.S1_at,Medtr0092s0100.2
Mtr.37697.1.S1_at,Medtr8g093330.1
Mtr.37698.1.S1_at,Medtr4g088150.1
Mtr.37699.1.S1_at,Medtr1g102720.1
Mtr.377.1.S1_s_at,Medtr4g127160.1
Mtr.377.1.S1_s_at,Medtr4g127160.2
Mtr.37700.1.S1_at,Medtr3g030075.1
Mtr.37700.1.S1_at,Medtr3g030060.1
Mtr.37701.1.S1_at,Medtr3g023780.3
Mtr.37701.1.S1_at,Medtr3g023780.2
Mtr.37701.1.S1_at,Medtr3g023780.1
Mtr.37702.1.S1_s_at,Medtr3g023780.2
Mtr.37702.1.S1_s_at,Medtr3g023780.1
Mtr.37703.1.S1_at,Medtr2g024420.1
Mtr.37704.1.S1_at,Medtr1g070840.1
Mtr.37705.1.S1_at,Medtr4g021450.2
Mtr.37705.1.S1_at,Medtr4g021450.1
Mtr.37705.1.S1_at,Medtr4g021450.4
Mtr.37705.1.S1_at,Medtr4g021450.5
Mtr.37706.1.S1_at,Medtr3g031380.1
Mtr.37707.1.S1_at,Medtr4g092900.1
Mtr.37707.1.S1_at,Medtr4g092900.4
Mtr.37708.1.S1_at,Medtr6g086170.1
Mtr.37709.1.S1_at,Medtr4g119230.2
Mtr.37709.1.S1_at,Medtr4g119230.1
Mtr.37711.1.S1_at,Medtr3g117380.1
Mtr.37712.1.S1_at,Medtr1g070190.1
Mtr.37712.1.S1_s_at,Medtr1g070190.1
Mtr.37714.1.S1_at,Medtr3g065080.1
Mtr.37715.1.S1_at,Medtr7g112000.1
Mtr.37716.1.S1_at,Medtr1g023140.1
Mtr.37717.1.S1_at,Medtr7g064090.1
Mtr.37719.1.S1_at,Medtr2g042420.1
Mtr.37720.1.S1_at,Medtr2g042370.1
Mtr.37721.1.S1_at,Medtr2g034910.1
Mtr.37722.1.S1_at,Medtr1g080690.1
Mtr.37724.1.S1_at,Medtr4g033200.1
Mtr.37724.1.S1_at,Medtr4g033015.1
Mtr.37724.1.S1_s_at,Medtr0794s0020.1
Mtr.37724.1.S1_s_at,Medtr4g033200.1
Mtr.37724.1.S1_s_at,Medtr4g033150.1
Mtr.37724.1.S1_s_at,Medtr4g033015.1
Mtr.37725.1.S1_at,Medtr2g018290.1
Mtr.37726.1.S1_at,Medtr5g091790.1
Mtr.37727.1.S1_at,Medtr7g023770.1
Mtr.37728.1.S1_at,Medtr1g056180.1
Mtr.37728.1.S1_s_at,Medtr1g056180.1
Mtr.37729.1.S1_at,Medtr4g006570.4
Mtr.37729.1.S1_at,Medtr4g006570.2
Mtr.37729.1.S1_at,Medtr4g006570.6
Mtr.37729.1.S1_at,Medtr4g006570.5
Mtr.37729.1.S1_at,Medtr4g006570.3
Mtr.37730.1.S1_at,Medtr2g104910.1
Mtr.37730.1.S1_at,Medtr2g104910.2
Mtr.37731.1.S1_at,Medtr2g090200.1
Mtr.37732.1.S1_at,Medtr5g009930.1
Mtr.37733.1.S1_at,Medtr8g101890.1
Mtr.37733.1.S1_at,Medtr8g101890.3
Mtr.37733.1.S1_at,Medtr8g101890.2
Mtr.37734.1.S1_at,Medtr2g021690.1
Mtr.37735.1.S1_at,Medtr7g100260.1
Mtr.37736.1.S1_at,Medtr4g082355.1
Mtr.37737.1.S1_at,Medtr2g009360.2
Mtr.37738.1.S1_at,Medtr2g007800.1
Mtr.37739.1.S1_s_at,Medtr5g072140.1
Mtr.37740.1.S1_at,Medtr5g072140.1
Mtr.37741.1.S1_at,Medtr1g029000.1
Mtr.37741.1.S1_at,Medtr1g029000.2
Mtr.37742.1.S1_s_at,Medtr5g092680.3
Mtr.37742.1.S1_s_at,Medtr5g092680.2
Mtr.37742.1.S1_s_at,Medtr5g092680.5
Mtr.37742.1.S1_s_at,Medtr5g092680.4
Mtr.37742.1.S1_s_at,Medtr5g092680.7
Mtr.37742.1.S1_s_at,Medtr5g092680.6
Mtr.37742.1.S1_s_at,Medtr5g092680.1
Mtr.37743.1.S1_at,Medtr5g092680.3
Mtr.37743.1.S1_at,Medtr5g092680.2
Mtr.37743.1.S1_at,Medtr5g092680.5
Mtr.37743.1.S1_at,Medtr5g092680.4
Mtr.37743.1.S1_at,Medtr5g092680.7
Mtr.37743.1.S1_at,Medtr5g092680.6
Mtr.37743.1.S1_at,Medtr5g092680.1
Mtr.37744.1.S1_at,Medtr3g105820.1
Mtr.37746.1.S1_at,Medtr3g092250.1
Mtr.37747.1.S1_at,Medtr2g079120.1
Mtr.37748.1.S1_at,Medtr4g093250.1
Mtr.37749.1.S1_at,Medtr4g124360.1
Mtr.37749.1.S1_at,Medtr4g124360.2
Mtr.37750.1.S1_at,Medtr3g058430.1
Mtr.37751.1.S1_at,Medtr7g014510.1
Mtr.37753.1.S1_at,Medtr5g075640.1
Mtr.37753.1.S1_at,Medtr5g075640.2
Mtr.37755.1.S1_at,Medtr8g103400.1
Mtr.37756.1.S1_at,Medtr8g103420.1
Mtr.37757.1.S1_at,Medtr4g015180.1
Mtr.37758.1.S1_at,Medtr5g032760.1
Mtr.37759.1.S1_at,Medtr2g018780.1
Mtr.37760.1.S1_at,Medtr4g068040.1
Mtr.37761.1.S1_s_at,Medtr2g070070.1
Mtr.37762.1.S1_at,Medtr2g070060.1
Mtr.37764.1.S1_s_at,Medtr1g104810.2
Mtr.37764.1.S1_s_at,Medtr1g104810.1
Mtr.37765.1.S1_at,Medtr1g014880.9
Mtr.37765.1.S1_at,Medtr1g014880.10
Mtr.37765.1.S1_at,Medtr1g014880.5
Mtr.37766.1.S1_at,Medtr4g118560.1
Mtr.37767.1.S1_at,Medtr1g017450.1
Mtr.37767.1.S1_at,Medtr1g017450.2
Mtr.37768.1.S1_at,Medtr1g091040.2
Mtr.37768.1.S1_at,Medtr1g091040.1
Mtr.37770.1.S1_s_at,Medtr8g107280.2
Mtr.37770.1.S1_s_at,Medtr8g107280.1
Mtr.37771.1.S1_at,Medtr2g006910.1
Mtr.37772.1.S1_at,Medtr4g133573.1
Mtr.37773.1.S1_at,Medtr8g022810.1
Mtr.37774.1.S1_at,Medtr3g088895.1
Mtr.37774.1.S1_at,Medtr3g088895.2
Mtr.37775.1.S1_at,Medtr5g031100.1
Mtr.37776.1.S1_at,Medtr5g026780.1
Mtr.37776.1.S1_at,Medtr5g026780.2
Mtr.37777.1.S1_at,Medtr7g057250.1
Mtr.37778.1.S1_at,Medtr1g048610.1
Mtr.37779.1.S1_at,Medtr6g007170.1
Mtr.37780.1.S1_at,Medtr3g462340.1
Mtr.37780.1.S1_at,Medtr3g462340.3
Mtr.37780.1.S1_at,Medtr3g462340.2
Mtr.37781.1.S1_at,Medtr3g083760.2
Mtr.37781.1.S1_at,Medtr3g083760.1
Mtr.37782.1.S1_at,Medtr4g052390.1
Mtr.37783.1.S1_at,Medtr4g089040.1
Mtr.37785.1.S1_at,Medtr3g074260.3
Mtr.37785.1.S1_at,Medtr3g074260.1
Mtr.37785.1.S1_at,Medtr3g074260.2
Mtr.37786.1.S1_at,Medtr4g090620.1
Mtr.37787.1.S1_at,Medtr4g005440.1
Mtr.37787.1.S1_at,Medtr4g005440.2
Mtr.37788.1.S1_at,Medtr7g085670.1
Mtr.37789.1.S1_at,Medtr3g070180.1
Mtr.37792.1.S1_at,Medtr2g010815.1
Mtr.37794.1.S1_s_at,Medtr7g016970.1
Mtr.37795.1.S1_at,Medtr7g016970.1
Mtr.37796.1.S1_at,Medtr2g079060.1
Mtr.37796.1.S1_at,Medtr2g079060.2
Mtr.37797.1.S1_at,Medtr2g079060.1
Mtr.37797.1.S1_at,Medtr2g079060.2
Mtr.37798.1.S1_at,Medtr4g010330.2
Mtr.37798.1.S1_at,Medtr4g010330.1
Mtr.37798.1.S1_at,Medtr4g010330.3
Mtr.37799.1.S1_at,Medtr1g112920.1
Mtr.37800.1.S1_at,Medtr3g117700.1
Mtr.37801.1.S1_at,Medtr3g110180.3
Mtr.37801.1.S1_at,Medtr3g110180.2
Mtr.37801.1.S1_at,Medtr3g110180.1
Mtr.37802.1.S1_at,Medtr4g114140.1
Mtr.37803.1.S1_at,Medtr4g098510.1
Mtr.37804.1.S1_at,Medtr7g089550.1
Mtr.37805.1.S1_at,Medtr7g117190.2
Mtr.37805.1.S1_at,Medtr7g117190.4
Mtr.37805.1.S1_at,Medtr7g117190.3
Mtr.37805.1.S1_at,Medtr7g117190.1
Mtr.37806.1.S1_at,Medtr2g035780.1
Mtr.37807.1.S1_at,Medtr4g082883.1
Mtr.37808.1.S1_at,Medtr8g070830.2
Mtr.37809.1.S1_at,Medtr4g095400.1
Mtr.3781.1.S1_s_at,Medtr5g007860.1
Mtr.37810.1.S1_at,Medtr4g113020.2
Mtr.37810.1.S1_at,Medtr4g113020.1
Mtr.37810.1.S1_at,Medtr4g113020.3
Mtr.37810.1.S1_s_at,Medtr4g113020.2
Mtr.37810.1.S1_s_at,Medtr4g113020.1
Mtr.37810.1.S1_s_at,Medtr4g113020.3
Mtr.37811.1.S1_at,Medtr4g089080.1
Mtr.37813.1.S1_at,Medtr1g035730.1
Mtr.37813.1.S1_s_at,Medtr1g035730.1
Mtr.37814.1.S1_at,Medtr7g018170.1
Mtr.37815.1.S1_at,Medtr6g486230.1
Mtr.37816.1.S1_at,Medtr7g095160.1
Mtr.37817.1.S1_at,Medtr7g022230.1
Mtr.37818.1.S1_at,Medtr1g106855.1
Mtr.37818.1.S1_at,Medtr1g106855.2
Mtr.37819.1.S1_at,Medtr8g101710.1
Mtr.37819.1.S1_at,Medtr8g101710.2
Mtr.37820.1.S1_at,Medtr8g027080.1
Mtr.37820.1.S1_at,Medtr8g027080.4
Mtr.37820.1.S1_at,Medtr8g027080.2
Mtr.37820.1.S1_at,Medtr8g027080.3
Mtr.37821.1.S1_at,Medtr4g078150.2
Mtr.37821.1.S1_at,Medtr4g078150.1
Mtr.37822.1.S1_at,Medtr1g090917.3
Mtr.37822.1.S1_at,Medtr1g090917.4
Mtr.37822.1.S1_at,Medtr1g090917.1
Mtr.37822.1.S1_at,Medtr1g090917.2
Mtr.37823.1.S1_at,Medtr7g068530.1
Mtr.37824.1.S1_at,Medtr4g106870.1
Mtr.37825.1.S1_at,Medtr1g056880.1
Mtr.37826.1.S1_at,Medtr8g101910.2
Mtr.37826.1.S1_at,Medtr8g101910.1
Mtr.37827.1.S1_at,Medtr4g015830.1
Mtr.37828.1.S1_at,Medtr1g105890.1
Mtr.37829.1.S1_at,Medtr4g102270.1
Mtr.37830.1.S1_at,Medtr3g088805.1
Mtr.37831.1.S1_at,Medtr8g028265.1
Mtr.37832.1.S1_at,Medtr7g079440.1
Mtr.37832.1.S1_at,Medtr7g079440.2
Mtr.37833.1.S1_at,Medtr6g084710.1
Mtr.37833.1.S1_at,Medtr6g084710.2
Mtr.37834.1.S1_at,Medtr6g005550.1
Mtr.37834.1.S1_at,Medtr6g005550.2
Mtr.37837.1.S1_at,Medtr4g110040.2
Mtr.37837.1.S1_at,Medtr4g110040.3
Mtr.37837.1.S1_at,Medtr4g110040.1
Mtr.37837.1.S1_s_at,Medtr4g110040.3
Mtr.37837.1.S1_s_at,Medtr4g110040.1
Mtr.37837.1.S1_s_at,Medtr4g110040.2
Mtr.37838.1.S1_at,Medtr4g110040.3
Mtr.37838.1.S1_at,Medtr4g110040.1
Mtr.37838.1.S1_at,Medtr4g110040.2
Mtr.37839.1.S1_at,Medtr6g086600.1
Mtr.37839.1.S1_at,Medtr6g086600.2
Mtr.37840.1.S1_at,Medtr6g069870.1
Mtr.37840.1.S1_at,Medtr6g069870.3
Mtr.37840.1.S1_at,Medtr6g069870.4
Mtr.37840.1.S1_at,Medtr6g069870.2
Mtr.37841.1.S1_at,Medtr2g088980.1
Mtr.37842.1.S1_at,Medtr7g019260.4
Mtr.37842.1.S1_at,Medtr7g019260.6
Mtr.37842.1.S1_at,Medtr7g019260.2
Mtr.37842.1.S1_at,Medtr7g019260.3
Mtr.37842.1.S1_at,Medtr7g019260.1
Mtr.37842.1.S1_at,Medtr7g019260.5
Mtr.37843.1.S1_at,Medtr5g036600.1
Mtr.37844.1.S1_at,Medtr3g090530.2
Mtr.37844.1.S1_at,Medtr3g090530.8
Mtr.37844.1.S1_at,Medtr3g090530.7
Mtr.37844.1.S1_at,Medtr3g090530.5
Mtr.37845.1.S1_at,Medtr8g073305.1
Mtr.37847.1.S1_at,Medtr3g479470.1
Mtr.37848.1.S1_at,Medtr5g042880.1
Mtr.37849.1.S1_at,Medtr1g048990.1
Mtr.37849.1.S1_at,Medtr1g048990.2
Mtr.37850.1.S1_at,Medtr1g023760.1
Mtr.37852.1.S1_at,Medtr4g120950.1
Mtr.37853.1.S1_at,Medtr5g015340.1
Mtr.37853.1.S1_at,Medtr5g015340.4
Mtr.37853.1.S1_at,Medtr5g015340.3
Mtr.37853.1.S1_at,Medtr5g015340.2
Mtr.37853.1.S1_s_at,Medtr5g015340.4
Mtr.37853.1.S1_s_at,Medtr5g015340.3
Mtr.37853.1.S1_s_at,Medtr5g015340.2
Mtr.37854.1.S1_at,Medtr5g015340.4
Mtr.37855.1.S1_at,Medtr4g028830.1
Mtr.37856.1.S1_at,Medtr4g063950.1
Mtr.37857.1.S1_at,Medtr4g063930.1
Mtr.37858.1.S1_s_at,Medtr4g063950.1
Mtr.37859.1.S1_at,Medtr8g007040.1
Mtr.37861.1.S1_at,Medtr1g103830.3
Mtr.37861.1.S1_at,Medtr1g103830.2
Mtr.37861.1.S1_at,Medtr1g103830.1
Mtr.37862.1.S1_at,Medtr7g114040.1
Mtr.37864.1.S1_at,Medtr3g093810.1
Mtr.37865.1.S1_at,Medtr1g052685.1
Mtr.37867.1.S1_at,Medtr8g107640.1
Mtr.37869.1.S1_at,Medtr3g079340.1
Mtr.37870.1.S1_at,Medtr5g091900.1
Mtr.37872.1.S1_at,Medtr4g121470.2
Mtr.37872.1.S1_at,Medtr4g121470.3
Mtr.37872.1.S1_at,Medtr4g121470.1
