probe_set	gene_id	adjust_score	start	end
Mtr.35828.1.S1_at	Medtr2g006150.1	360	2107	2468
Mtr.35828.1.S1_at	Medtr2g006150.2	360	2027	2388
Mtr.35830.1.S1_at	Medtr3g081140.1	450	1	426
Mtr.35831.1.S1_at	Medtr6g087890.1	495	1221	1476
Mtr.35831.1.S1_s_at	Medtr6g087890.1	495	901	1172
Mtr.35833.1.S1_s_at	Medtr8g069510.1	495	290	706
Mtr.35836.1.S1_at	Medtr5g095530.1	450	1037	1560
Mtr.35838.1.S1_at	Medtr5g012290.1	405	1553	2142
Mtr.35839.1.S1_at	Medtr7g083120.1	495	411	855
Mtr.35840.1.S1_at	Medtr4g119100.3	495	39	794
Mtr.35840.1.S1_at	Medtr4g119100.5	495	39	870
Mtr.35840.1.S1_at	Medtr4g119100.4	495	39	878
Mtr.35840.1.S1_at	Medtr4g119100.6	495	53	642
Mtr.35840.1.S1_at	Medtr4g119100.1	450	159	699
Mtr.35841.1.S1_at	Medtr5g081980.1	448	893	1393
Mtr.35843.1.S1_at	Medtr7g115530.1	495	1465	1921
Mtr.35843.1.S1_at	Medtr7g115530.3	495	2256	2712
Mtr.35843.1.S1_at	Medtr7g115530.5	495	2372	2828
Mtr.35843.1.S1_at	Medtr7g115530.8	495	1623	2079
Mtr.35843.1.S1_at	Medtr7g115530.7	495	1425	1881
Mtr.35843.1.S1_at	Medtr7g115530.2	495	1534	1990
Mtr.35843.1.S1_at	Medtr7g115530.4	495	2325	2781
Mtr.35843.1.S1_at	Medtr7g115530.6	495	2441	2897
Mtr.35844.1.S1_at	Medtr1g018710.1	495	158	674
Mtr.35847.1.S1_at	Medtr8g043400.2	493	731	1151
Mtr.35847.1.S1_at	Medtr8g043400.1	493	224	644
Mtr.35847.1.S1_at	Medtr8g043400.4	493	553	973
Mtr.35847.1.S1_at	Medtr8g043400.5	493	64	484
Mtr.35847.1.S1_at	Medtr8g043400.3	493	1576	1996
Mtr.35850.1.S1_at	Medtr7g100510.1	495	1128	1555
Mtr.35851.1.S1_at	Medtr5g065600.1	360	433	990
Mtr.35852.1.S1_at	Medtr8g022440.1	494	114	650
Mtr.35854.1.S1_at	Medtr8g012805.1	491	16	390
Mtr.35855.1.S1_at	Medtr1g072720.1	495	3230	3623
Mtr.35857.1.S1_at	Medtr5g032100.1	450	1503	1984
Mtr.35858.1.S1_at	Medtr4g096880.1	494	1365	1657
Mtr.35859.1.S1_at	Medtr1g007170.1	494	1383	1844
Mtr.35860.1.S1_at	Medtr4g075340.1	495	166	579
Mtr.35862.1.S1_at	Medtr1g069560.1	495	41	371
Mtr.35863.1.S1_at	Medtr5g464350.1	450	146	450
Mtr.35865.1.S1_at	Medtr1g087310.1	495	1147	1458
Mtr.35866.1.S1_at	Medtr3g096570.1	450	115	391
Mtr.35866.1.S1_at	Medtr3g096562.1	358	607	838
Mtr.35867.1.S1_at	Medtr1g029620.1	450	2902	3324
Mtr.35867.1.S1_at	Medtr1g029620.2	450	2902	3523
Mtr.35868.1.S1_at	Medtr7g021660.1	495	107	653
Mtr.35869.1.S1_at	Medtr4g093825.1	495	92	607
Mtr.35870.1.S1_at	Medtr5g091560.3	405	199	690
Mtr.35870.1.S1_at	Medtr5g091560.2	405	199	690
Mtr.35870.1.S1_at	Medtr5g091560.1	405	199	690
Mtr.35871.1.S1_at	Medtr2g099110.1	493	52	567
Mtr.35872.1.S1_at	Medtr7g088720.1	495	1888	2238
Mtr.35873.1.S1_at	Medtr3g455790.1	450	548	1004
Mtr.35875.1.S1_at	Medtr4g094848.2	495	3282	3865
Mtr.35875.1.S1_at	Medtr4g094848.1	495	3308	3891
Mtr.35876.1.S1_at	Medtr7g095750.1	405	2159	2575
Mtr.35876.1.S1_at	Medtr7g095750.2	405	2315	2731
Mtr.35877.1.S1_at	Medtr7g073340.1	450	1150	1428
Mtr.35878.1.S1_at	Medtr3g060670.1	360	955	1385
Mtr.35878.1.S1_s_at	Medtr3g060670.1	495	887	1220
Mtr.35879.1.S1_at	Medtr6g093170.1	495	163	672
Mtr.35880.1.S1_at	Medtr1g012620.1	495	557	1074
Mtr.35881.1.S1_at	Medtr6g066280.1	450	796	1078
Mtr.35882.1.S1_at	Medtr8g079890.1	495	244	677
Mtr.35885.1.S1_at	Medtr8g015430.1	495	1131	1523
Mtr.35887.1.S1_at	Medtr8g039960.7	495	105	629
Mtr.35887.1.S1_at	Medtr8g039960.3	495	105	629
Mtr.35887.1.S1_at	Medtr8g039960.1	495	105	629
Mtr.35887.1.S1_at	Medtr8g039960.4	495	184	708
Mtr.35887.1.S1_at	Medtr8g039960.8	495	184	708
Mtr.35887.1.S1_at	Medtr8g039960.5	495	105	629
Mtr.35887.1.S1_at	Medtr8g039960.6	495	184	708
Mtr.35887.1.S1_at	Medtr8g039960.2	495	105	629
Mtr.35893.1.S1_at	Medtr3g110860.1	495	2915	3372
Mtr.35893.1.S1_at	Medtr3g110860.2	495	3041	3498
Mtr.35894.1.S1_at	Medtr3g099757.1	405	463	670
Mtr.35895.1.S1_at	Medtr5g008340.1	495	75	537
Mtr.35896.1.S1_at	Medtr3g110270.1	495	448	1034
Mtr.35896.1.S1_at	Medtr3g110270.2	495	448	1029
Mtr.35900.1.S1_at	Medtr5g023830.4	450	2220	2476
Mtr.35900.1.S1_at	Medtr5g023830.3	450	1761	2017
Mtr.35900.1.S1_at	Medtr5g023830.5	450	1869	2125
Mtr.35901.1.S1_at	Medtr7g112710.4	491	3552	3869
Mtr.35901.1.S1_at	Medtr7g112710.11	491	1598	1915
Mtr.35902.1.S1_at	Medtr5g007050.1	495	1133	1403
Mtr.35902.1.S1_at	Medtr5g007050.2	495	1135	1405
Mtr.35902.1.S1_at	Medtr6g046960.1	401	1414	1684
Mtr.35903.1.S1_at	Medtr1g099490.3	450	2220	2694
Mtr.35907.1.S1_at	Medtr2g062660.1	495	4450	4909
Mtr.35911.1.S1_at	Medtr3g111190.1	403	1628	1988
Mtr.35911.1.S1_at	Medtr3g111190.2	403	1757	2117
Mtr.35912.1.S1_at	Medtr7g087250.1	491	923	1478
Mtr.35912.1.S1_at	Medtr7g087250.2	491	1350	1905
Mtr.35913.1.S1_at	Medtr2g094090.1	495	244	519
Mtr.35913.1.S1_at	Medtr2g094090.2	495	137	412
Mtr.35914.1.S1_at	Medtr3g110108.2	450	2100	2387
Mtr.35914.1.S1_at	Medtr3g110108.1	450	1964	2251
Mtr.35915.1.S1_at	Medtr4g078310.1	495	601	1033
Mtr.35916.1.S1_at	Medtr4g102750.1	495	1357	1721
Mtr.35917.1.S1_at	Medtr3g107960.1	495	2732	3165
Mtr.35917.1.S1_at	Medtr3g107960.2	495	2792	3225
Mtr.35918.1.S1_at	Medtr7g088090.1	449	1600	1911
Mtr.35919.1.S1_at	Medtr4g073840.1	450	2300	2805
Mtr.35920.1.S1_s_at	Medtr8g073305.1	495	54	718
Mtr.35921.1.S1_at	Medtr1g116080.2	450	1170	1600
Mtr.35922.1.S1_at	Medtr1g060060.1	495	651	1091
Mtr.35926.1.S1_s_at	Medtr4g132810.1	495	392	648
Mtr.35927.1.S1_at	Medtr1g106215.1	495	171	640
Mtr.35929.1.S1_at	Medtr5g464770.1	495	353	780
Mtr.35931.1.S1_at	Medtr4g134560.1	495	356	919
Mtr.35932.1.S1_at	Medtr5g009770.7	495	4716	4928
Mtr.35932.1.S1_at	Medtr5g009770.5	495	3661	3873
Mtr.35932.1.S1_at	Medtr5g009770.4	495	3797	4009
Mtr.35932.1.S1_at	Medtr5g009770.3	495	2836	3048
Mtr.35932.1.S1_at	Medtr5g009770.1	495	2700	2912
Mtr.35932.1.S1_at	Medtr5g009770.6	495	4527	4739
Mtr.35932.1.S1_at	Medtr5g009770.2	495	2889	3101
Mtr.35933.1.S1_at	Medtr1g007170.1	446	73	610
Mtr.35934.1.S1_at	Medtr1g107185.1	405	95	638
Mtr.35935.1.S1_at	Medtr2g071620.1	487	3328	3522
Mtr.35935.1.S1_at	Medtr2g071620.2	487	3195	3389
Mtr.35935.1.S1_at	Medtr2g071620.3	487	4411	4605
Mtr.35935.1.S1_s_at	Medtr2g071620.1	495	2928	3288
Mtr.35935.1.S1_s_at	Medtr2g071620.2	495	2795	3155
Mtr.35935.1.S1_s_at	Medtr2g071620.3	495	4011	4371
Mtr.35936.1.S1_at	Medtr2g105190.1	495	4166	4593
Mtr.35936.1.S1_at	Medtr2g105190.2	495	4359	4786
Mtr.35937.1.S1_at	Medtr8g104990.1	450	667	1117
Mtr.35939.1.S1_at	Medtr5g010380.1	405	1	465
Mtr.35940.1.S1_at	Medtr6g087980.1	405	791	1061
Mtr.35941.1.S1_at	Medtr6g016240.1	405	1132	1510
Mtr.35942.1.S1_at	Medtr8g031010.1	495	44	552
Mtr.35945.1.S1_at	Medtr6g033660.1	494	1366	1893
Mtr.35947.1.S1_at	Medtr0216s0030.1	448	1	246
Mtr.35952.1.S1_at	Medtr4g076020.1	448	1228	1635
Mtr.35954.1.S1_at	Medtr3g092320.1	494	46	561
Mtr.35955.1.S1_at	Medtr2g031410.1	495	99	526
Mtr.35956.1.S1_at	Medtr3g028170.1	495	1703	1964
Mtr.35957.1.S1_at	Medtr1g112200.1	495	8	382
Mtr.35960.1.S1_at	Medtr1g010120.1	495	1422	1704
Mtr.35961.1.S1_at	Medtr4g113270.1	495	1039	1386
Mtr.35961.1.S1_at	Medtr4g113270.2	405	1076	1316
Mtr.35962.1.S1_at	Medtr2g013350.1	495	1863	1993
Mtr.35962.1.S1_at	Medtr2g013350.3	495	1650	1780
Mtr.35965.1.S1_at	Medtr7g026630.1	403	1822	2301
Mtr.35966.1.S1_at	Medtr7g099280.5	447	1214	1396
Mtr.35966.1.S1_at	Medtr7g099280.1	447	1242	1424
Mtr.35966.1.S1_at	Medtr7g099280.4	447	1137	1319
Mtr.35966.1.S1_s_at	Medtr7g099280.2	495	1087	1235
Mtr.35966.1.S1_s_at	Medtr7g099280.5	495	1079	1227
Mtr.35966.1.S1_s_at	Medtr7g099280.1	495	1107	1255
Mtr.35966.1.S1_s_at	Medtr7g099280.4	495	1002	1150
Mtr.35967.1.S1_s_at	Medtr7g029365.1	495	757	1073
Mtr.35967.1.S1_s_at	Medtr7g029365.2	450	757	1062
Mtr.35968.1.S1_at	Medtr8g064880.1	493	1247	1559
Mtr.35974.1.S1_at	Medtr2g007210.1	359	426	837
Mtr.35985.1.S1_at	Medtr4g029040.1	403	487	818
Mtr.35987.1.S1_s_at	Medtr7g102840.1	450	1217	1469
Mtr.35990.1.S1_at	Medtr7g017400.1	493	1670	2008
Mtr.35991.1.S1_at	Medtr1g069855.1	405	1316	1580
Mtr.35994.1.S1_at	Medtr1g069945.1	403	757	986
Mtr.35997.1.S1_at	Medtr7g111030.1	495	1192	1659
Mtr.35998.1.S1_at	Medtr5g072620.1	491	686	1095
Mtr.35999.1.S1_at	Medtr3g088865.1	450	734	818
Mtr.360.1.S1_at	Medtr4g074550.1	495	555	1095
Mtr.3600.1.S1_at	Medtr2g034960.1	405	1447	1747
Mtr.36001.1.S1_at	Medtr8g036050.1	450	934	1180
Mtr.36004.1.S1_at	Medtr4g104020.1	495	1329	1686
Mtr.36006.1.S1_at	Medtr6g011680.1	495	1321	1690
Mtr.36008.1.S1_at	Medtr1g013360.1	493	1765	2153
Mtr.36009.1.S1_at	Medtr1g079120.1	450	1853	2385
Mtr.36010.1.S1_at	Medtr1g106020.1	495	1246	1529
Mtr.36012.1.S1_at	Medtr7g093540.1	360	844	1178
Mtr.36014.1.S1_at	Medtr4g131150.2	494	752	1072
Mtr.36016.1.S1_at	Medtr7g094760.1	403	256	422
Mtr.36018.1.S1_at	Medtr5g043550.1	449	581	802
Mtr.36021.1.S1_at	Medtr6g043700.1	450	401	694
Mtr.36022.1.S1_at	Medtr7g062020.1	495	336	507
Mtr.36031.1.S1_at	Medtr1g116070.1	450	3136	3719
Mtr.36036.1.S1_at	Medtr1g031910.1	448	2413	2775
Mtr.36037.1.S1_at	Medtr3g067770.3	494	818	1095
Mtr.36037.1.S1_at	Medtr3g067770.1	494	971	1248
Mtr.36040.1.S1_at	Medtr2g099125.1	491	926	1391
Mtr.36041.1.S1_at	Medtr3g012250.1	405	2399	2859
Mtr.36066.1.S1_at	Medtr4g008200.1	448	152	423
Mtr.36069.1.S1_s_at	Medtr2g008220.1	495	372	625
Mtr.36073.1.S1_s_at	Medtr1g090973.1	495	1011	1089
Mtr.36076.1.S1_at	Medtr7g103450.1	495	1299	1598
Mtr.36078.1.S1_at	Medtr8g096670.1	494	299	873
Mtr.36078.1.S1_at	Medtr8g096670.2	449	299	994
Mtr.36083.1.S1_at	Medtr2g067200.1	360	367	564
Mtr.36084.1.S1_at	Medtr4g034720.1	493	812	1136
Mtr.36084.1.S1_s_at	Medtr4g034720.1	491	1178	1337
Mtr.36084.1.S1_s_at	Medtr7g085940.1	491	53	212
Mtr.361.1.S1_at	Medtr4g074600.2	450	1412	1875
Mtr.361.1.S1_at	Medtr4g074600.1	450	758	1221
Mtr.36101.1.S1_at	Medtr2g099050.1	405	1197	1593
Mtr.36106.1.S1_at	Medtr5g090900.1	450	1025	1422
Mtr.36115.1.S1_at	Medtr3g074380.1	401	153	639
Mtr.36116.1.S1_s_at	Medtr7g088140.4	495	1623	1712
Mtr.36116.1.S1_s_at	Medtr7g088140.2	495	1623	1712
Mtr.36116.1.S1_s_at	Medtr7g088140.5	495	1612	1701
Mtr.36116.1.S1_s_at	Medtr7g088140.1	495	1421	1510
Mtr.36116.1.S1_s_at	Medtr7g088140.3	495	3838	3927
Mtr.36131.1.S1_s_at	Medtr4g093970.1	495	705	772
Mtr.36136.1.S1_at	Medtr5g085790.1	495	1843	2280
Mtr.36140.1.S1_at	Medtr1g094010.1	360	1515	1771
Mtr.36141.1.S1_at	Medtr2g436710.1	495	1799	2045
Mtr.36148.1.S1_at	Medtr6g028130.2	450	1810	1947
Mtr.36148.1.S1_at	Medtr6g028130.1	450	1328	1465
Mtr.36149.1.S1_s_at	Medtr8g067930.1	493	1727	2094
Mtr.36150.1.S1_at	Medtr8g067930.1	357	45	154
Mtr.36150.1.S1_s_at	Medtr8g067930.1	495	147	526
Mtr.36153.1.S1_s_at	Medtr5g008680.1	495	614	849
Mtr.36154.1.S1_s_at	Medtr5g008680.1	450	235	470
Mtr.36159.1.S1_at	Medtr4g048230.2	449	2086	2444
Mtr.36159.1.S1_at	Medtr4g048230.1	449	2054	2412
Mtr.36160.1.S1_at	Medtr4g055990.1	495	69	506
Mtr.36160.1.S1_at	Medtr4g055990.2	495	22	459
Mtr.36161.1.S1_at	Medtr8g098535.1	495	436	701
Mtr.36162.1.S1_at	Medtr6g007757.2	450	1302	1673
Mtr.36162.1.S1_at	Medtr6g007757.1	450	889	1260
Mtr.36163.1.S1_s_at	Medtr7g108805.1	495	181	539
Mtr.36168.1.S1_s_at	Medtr2g036860.1	495	1273	1717
Mtr.36168.1.S1_s_at	Medtr2g036860.2	495	1262	1706
Mtr.36169.1.S1_at	Medtr5g026680.1	495	380	729
Mtr.36170.1.S1_at	Medtr4g067300.1	495	937	1414
Mtr.36171.1.S1_s_at	Medtr5g081550.1	495	1346	1621
Mtr.36172.1.S1_at	Medtr5g081550.1	360	83	301
Mtr.36177.1.S1_at	Medtr8g095030.3	448	2322	2620
Mtr.36177.1.S1_at	Medtr8g095030.1	448	2018	2316
Mtr.36177.1.S1_at	Medtr8g095030.2	448	1820	2118
Mtr.36181.1.S1_at	Medtr3g110028.2	405	2881	3059
Mtr.36181.1.S1_at	Medtr3g110028.1	405	2895	3073
Mtr.36186.1.S1_at	Medtr8g469310.1	404	1534	1846
Mtr.36189.1.S1_at	Medtr1g075740.1	448	2600	2941
Mtr.36192.1.S1_at	Medtr6g016655.1	405	765	962
Mtr.36196.1.S1_at	Medtr7g007260.7	495	49	143
Mtr.36196.1.S1_at	Medtr7g007260.6	495	4	98
Mtr.36196.1.S1_at	Medtr7g007260.3	495	65	159
Mtr.36196.1.S1_s_at	Medtr7g007260.4	495	185	361
Mtr.36196.1.S1_s_at	Medtr7g007260.1	495	185	361
Mtr.36196.1.S1_s_at	Medtr7g007260.2	495	94	270
Mtr.36196.1.S1_s_at	Medtr7g007260.5	495	147	323
Mtr.36196.1.S1_s_at	Medtr7g007260.7	495	184	360
Mtr.36196.1.S1_s_at	Medtr7g007260.6	495	139	315
Mtr.36196.1.S1_s_at	Medtr7g007260.3	495	200	376
Mtr.36196.1.S1_s_at	Medtr7g007260.8	495	163	339
Mtr.36197.1.S1_at	Medtr8g020780.1	493	2148	2487
Mtr.362.1.S1_at	Medtr4g074610.1	495	2683	3275
Mtr.36205.1.S1_at	Medtr3g061720.1	495	2095	2375
Mtr.36205.1.S1_at	Medtr3g061720.3	495	2546	2826
Mtr.36205.1.S1_at	Medtr3g061720.2	495	2537	2817
Mtr.36205.1.S1_at	Medtr3g061720.5	495	2635	2915
Mtr.36205.1.S1_at	Medtr3g061720.4	495	2731	3011
Mtr.36216.1.S1_at	Medtr3g005360.1	495	1674	2059
Mtr.36223.1.S1_s_at	Medtr8g023140.1	495	1139	1252
Mtr.36224.1.S1_at	Medtr2g015590.1	495	983	1214
Mtr.3624.1.S1_at	Medtr8g037170.1	495	1537	2005
Mtr.3624.1.S1_at	Medtr8g037170.2	495	1498	1966
Mtr.3624.1.S1_at	Medtr8g036660.1	360	1541	1818
Mtr.36243.1.S1_at	Medtr1g083070.1	447	168	527
Mtr.36249.1.S1_at	Medtr4g108240.2	495	3015	3119
Mtr.36249.1.S1_at	Medtr4g108240.1	495	2854	2958
Mtr.36255.1.S1_s_at	Medtr3g070210.1	495	953	1231
Mtr.36255.1.S1_s_at	Medtr3g070210.2	495	1192	1470
Mtr.36255.1.S1_s_at	Medtr3g070210.4	495	1065	1343
Mtr.36255.1.S1_s_at	Medtr3g070210.3	495	1141	1419
Mtr.36263.1.S1_at	Medtr3g018770.1	405	1231	1538
Mtr.36264.1.S1_at	Medtr1g112640.4	405	1401	1828
Mtr.36264.1.S1_at	Medtr1g112640.2	405	1194	1621
Mtr.36264.1.S1_at	Medtr1g112640.1	405	1197	1624
Mtr.36264.1.S1_at	Medtr1g112640.5	405	1506	1933
Mtr.3628.1.S1_at	Medtr4g037375.1	450	199	619
Mtr.36281.1.S1_at	Medtr7g114520.1	450	694	1147
Mtr.36283.1.S1_at	Medtr3g080100.2	495	885	1285
Mtr.36283.1.S1_at	Medtr3g080100.1	495	795	1195
Mtr.36284.1.S1_at	Medtr8g081570.2	404	601	1069
Mtr.36288.1.S1_at	Medtr7g007850.2	403	1718	2188
Mtr.36288.1.S1_at	Medtr7g007850.3	403	2180	2650
Mtr.36309.1.S1_at	Medtr3g071750.1	495	34	522
Mtr.36310.1.S1_s_at	Medtr8g020800.1	495	388	679
Mtr.36313.1.S1_at	Medtr5g082620.1	450	1785	2133
Mtr.36316.1.S1_at	Medtr4g005090.1	450	1714	1965
Mtr.36321.1.S1_at	Medtr4g082820.1	495	869	1336
Mtr.36333.1.S1_at	Medtr4g109470.1	450	1437	1806
Mtr.36338.1.S1_at	Medtr5g054910.1	403	910	1209
Mtr.36341.1.S1_at	Medtr1g112980.3	495	1248	1468
Mtr.36341.1.S1_at	Medtr1g112980.2	495	1129	1349
Mtr.36341.1.S1_s_at	Medtr1g112980.1	495	807	1124
Mtr.36341.1.S1_s_at	Medtr1g112980.2	495	803	1120
Mtr.36341.1.S1_s_at	Medtr1g112980.3	450	807	1239
Mtr.36359.1.S1_s_at	Medtr4g132340.1	495	1094	1520
Mtr.36366.1.S1_at	Medtr7g039450.1	450	1382	1904
Mtr.36377.1.S1_at	Medtr5g069630.1	495	1309	1799
Mtr.36378.1.S1_at	Medtr7g085150.2	495	1686	1732
Mtr.36378.1.S1_at	Medtr7g085150.1	495	1597	1643
Mtr.36381.1.S1_at	Medtr5g079770.1	495	1245	1484
Mtr.36392.1.S1_at	Medtr2g067080.1	405	1284	1468
Mtr.36396.1.S1_at	Medtr2g078120.1	495	1285	1699
Mtr.36396.1.S1_at	Medtr2g078120.2	495	1464	1878
Mtr.36399.1.S1_at	Medtr7g058530.1	450	1275	1681
Mtr.36404.1.S1_at	Medtr1g040615.1	622	534	4566
Mtr.36404.1.S1_at	Medtr1g040575.1	448	890	1372
Mtr.36405.1.S1_at	Medtr6g033895.1	495	93	586
Mtr.36413.1.S1_at	Medtr1g086180.1	450	1337	1773
Mtr.36413.1.S1_at	Medtr1g086180.2	450	1311	1747
Mtr.3642.1.S1_at	Medtr3g100690.1	450	2380	2891
Mtr.36423.1.S1_at	Medtr4g132115.1	405	70	263
Mtr.36426.1.S1_at	Medtr4g069430.1	495	1137	1529
Mtr.36431.1.S1_at	Medtr6g033255.1	495	354	617
Mtr.36443.1.S1_at	Medtr8g087535.1	495	225	625
Mtr.36445.1.S1_at	Medtr3g069730.1	495	622	1052
Mtr.36448.1.S1_at	Medtr4g122160.3	449	2284	2852
Mtr.36448.1.S1_at	Medtr4g122160.1	449	2183	2751
Mtr.36448.1.S1_at	Medtr4g122160.2	449	2228	2807
Mtr.3645.1.S1_at	Medtr2g029125.5	495	972	1301
Mtr.3645.1.S1_at	Medtr2g029125.1	495	972	1301
Mtr.3645.1.S1_at	Medtr2g029125.3	495	972	1301
Mtr.3645.1.S1_at	Medtr2g029125.4	495	972	1301
Mtr.3645.1.S1_at	Medtr2g029125.2	495	972	1301
Mtr.3645.1.S1_at	Medtr2g029125.6	450	972	1295
Mtr.3645.1.S1_at	Medtr2g029125.7	450	972	1295
Mtr.36453.1.S1_at	Medtr7g034535.1	494	1853	2272
Mtr.36456.1.S1_at	Medtr6g463380.1	450	1574	2001
Mtr.36457.1.S1_at	Medtr3g090900.1	495	1370	1859
Mtr.36457.1.S1_at	Medtr3g090900.3	495	1872	2361
Mtr.36457.1.S1_at	Medtr3g090900.2	493	1370	2733
Mtr.36458.1.S1_at	Medtr6g084550.1	450	404	940
Mtr.3647.1.S1_at	Medtr1g015390.1	450	853	1286
Mtr.36471.1.S1_at	Medtr8g099785.1	495	2607	3083
Mtr.365.1.S1_at	Medtr4g074645.1	495	1	229
Mtr.3651.1.S1_at	Medtr7g118020.1	401	2052	2347
Mtr.36525.1.S1_at	Medtr8g014290.1	495	996	1294
Mtr.3653.1.S1_at	Medtr4g020530.1	495	515	1029
Mtr.36570.1.S1_at	Medtr7g039320.1	495	2633	2754
Mtr.36570.1.S1_at	Medtr7g039320.2	495	2621	2742
Mtr.36570.1.S1_s_at	Medtr7g039320.1	495	2332	2640
Mtr.36570.1.S1_s_at	Medtr7g039320.2	495	2332	2628
Mtr.36570.1.S1_s_at	Medtr7g045505.1	403	2326	2567
Mtr.36571.1.S1_at	Medtr2g061710.1	360	1190	1607
Mtr.3658.1.S1_at	Medtr7g103900.1	495	929	1454
Mtr.366.1.S1_at	Medtr4g074660.1	495	5	384
Mtr.3661.1.S1_at	Medtr1g054535.1	495	2430	2813
Mtr.36679.1.S1_s_at	Medtr5g020060.1	495	451	655
Mtr.36687.1.S1_at	Medtr5g096840.1	450	1174	1593
Mtr.36689.1.S1_at	Medtr3g117825.1	495	128	585
Mtr.36690.1.S1_at	Medtr0102s0060.1	403	1695	2012
Mtr.36770.1.S1_at	Medtr8g446800.1	450	173	560
Mtr.36780.1.S1_at	Medtr5g054550.1	495	1031	1570
Mtr.36781.1.S1_at	Medtr3g118120.1	495	1527	2007
Mtr.36782.1.S1_at	Medtr8g105580.2	450	1971	2315
Mtr.36790.1.S1_at	Medtr4g048190.1	495	2891	3368
Mtr.36792.1.S1_at	Medtr1g073700.1	495	2389	2867
Mtr.36799.1.S1_at	Medtr8g086060.1	495	1456	1521
Mtr.36799.1.S1_s_at	Medtr8g086060.1	495	1105	1464
Mtr.36800.1.S1_at	Medtr8g469650.1	358	957	1483
Mtr.36806.1.S1_at	Medtr1g090683.1	495	1952	2480
Mtr.36808.1.S1_at	Medtr5g036660.1	495	3163	3539
Mtr.36809.1.S1_at	Medtr7g107000.1	450	1484	1880
Mtr.3681.1.S1_at	Medtr5g006110.3	495	1903	2149
Mtr.3681.1.S1_at	Medtr5g006110.1	495	1609	1855
Mtr.3681.1.S1_at	Medtr5g006110.2	495	1816	2062
Mtr.36811.1.S1_at	Medtr7g082220.1	495	2495	3068
Mtr.36813.1.S1_at	Medtr4g074870.1	495	1784	2293
Mtr.36813.1.S1_at	Medtr4g074870.3	495	2055	2564
Mtr.36813.1.S1_at	Medtr4g074870.2	495	1787	2296
Mtr.36819.1.S1_at	Medtr4g077740.1	495	1779	1981
Mtr.36822.1.S1_s_at	Medtr5g096460.1	495	2013	2055
Mtr.36822.1.S1_s_at	Medtr5g096430.1	495	2022	2064
Mtr.36829.1.S1_at	Medtr4g027070.1	494	912	1395
Mtr.36830.1.S1_x_at	Medtr4g021057.2	405	2832	3348
Mtr.36830.1.S1_x_at	Medtr4g021057.1	405	2832	3348
Mtr.36830.1.S1_x_at	Medtr0373s0040.1	360	657	1134
Mtr.36842.1.S1_s_at	Medtr2g104940.1	495	721	1166
Mtr.36843.1.S1_a_at	Medtr3g118525.1	990	582	686
Mtr.36843.1.S1_at	Medtr3g118525.1	539	426	859
Mtr.36847.1.S1_at	Medtr5g023110.2	495	914	1453
Mtr.36847.1.S1_at	Medtr5g023110.3	495	941	1619
Mtr.36847.1.S1_at	Medtr5g023110.1	495	941	1488
Mtr.36852.1.S1_at	Medtr5g067150.3	495	1375	1827
Mtr.36852.1.S1_at	Medtr5g067150.2	495	1714	2166
Mtr.36852.1.S1_at	Medtr5g067150.1	495	1492	1944
Mtr.36853.1.S1_at	Medtr8g008500.1	444	598	1149
Mtr.36857.1.S1_at	Medtr4g020650.1	495	794	1007
Mtr.36859.1.S1_at	Medtr4g105500.1	495	778	1278
Mtr.3686.1.S1_at	Medtr1g061170.2	495	2158	2752
Mtr.3686.1.S1_at	Medtr1g061170.3	495	1480	2074
Mtr.3686.1.S1_at	Medtr1g061170.1	495	1269	1863
Mtr.3686.1.S1_at	Medtr1g061170.4	495	1896	2490
Mtr.36865.1.S1_at	Medtr8g107670.3	495	1196	1413
Mtr.36865.1.S1_s_at	Medtr8g107670.3	495	1401	1678
Mtr.36865.1.S1_s_at	Medtr8g107670.1	495	1071	1348
Mtr.36865.1.S1_s_at	Medtr8g107670.2	495	1242	1519
Mtr.36870.1.S1_at	Medtr2g095260.1	450	2327	2704
Mtr.36882.1.S1_at	Medtr2g087740.1	450	654	917
Mtr.36886.1.S1_at	Medtr8g016220.2	495	651	1057
Mtr.36886.1.S1_at	Medtr8g016220.1	495	574	980
Mtr.36887.1.S1_at	Medtr6g042010.1	450	23	327
Mtr.36889.1.S1_s_at	Medtr4g006730.3	495	58	387
Mtr.36889.1.S1_s_at	Medtr4g006730.1	495	346	675
Mtr.36889.1.S1_s_at	Medtr4g006730.2	495	318	647
Mtr.36889.1.S1_s_at	Medtr4g006650.1	493	22	1242
Mtr.36889.1.S1_s_at	Medtr4g006630.1	446	67	396
Mtr.369.1.S1_at	Medtr4g127300.1	450	4	198
Mtr.36900.1.S1_at	Medtr4g095075.1	450	1474	1893
Mtr.36902.1.S1_at	Medtr7g112970.1	493	719	1299
Mtr.36903.1.S1_at	Medtr4g115640.1	360	2662	3027
Mtr.36904.1.S1_at	Medtr3g077750.1	495	1109	1601
Mtr.36905.1.S1_at	Medtr1g097460.1	495	239	727
Mtr.36907.1.S1_at	Medtr5g033720.1	450	715	1292
Mtr.36913.1.S1_at	Medtr1g081000.2	450	2004	2365
Mtr.36913.1.S1_at	Medtr1g081000.1	450	1989	2350
Mtr.36917.1.S1_at	Medtr5g034910.1	495	1102	1315
Mtr.36918.1.S1_at	Medtr8g071820.1	492	1400	1844
